energy_eV,sample_background_counts_fit,ob_background_counts_fit
0.460492287339,776.841464608,806.641026633
0.4622611511,779.518232691,809.201083603
0.4640368095,782.197525482,811.764147692
0.46581928864,784.879208158,814.330102809
0.467608614719,787.563144911,816.898831973
0.469404814038,790.249198956,819.470217328
0.471207912999,792.93723255,822.044140148
0.473017938105,795.627106999,824.62048085
0.474834915962,798.318682677,827.199119006
0.476658873275,801.011819039,829.779933348
0.478489836856,803.706374638,832.362801784
0.480327833617,806.402207137,834.947601406
0.482172890574,809.099173326,837.534208506
0.484025034847,811.797129139,840.122498581
0.48588429366,814.495929668,842.71234635
0.487750694342,817.195429182,845.303625764
0.489624264327,819.895481143,847.89621002
0.491505031153,822.595938222,850.489971573
0.493393022466,825.296652319,853.084782149
0.495288266016,827.997474578,855.680512758
0.497190789661,830.698255408,858.277033709
0.499100621366,833.398844501,860.874214622
0.501017789203,836.099090848,863.471924443
0.502942321351,838.798842763,866.070031459
0.504874246099,841.497947899,868.668403313
0.506813591844,844.196253269,871.266907016
0.508760387091,846.893605265,873.865408966
0.510714660456,849.589849681,876.46377496
0.512676440664,852.284831732,879.061870214
0.51464575655,854.978396073,881.659559373
0.516622637062,857.670386825,884.256706535
0.518607111256,860.360647595,886.85317526
0.520599208302,863.049021495,889.448828589
0.522598957482,865.735351166,892.043529065
0.524606388188,868.419478803,894.637138745
0.526621529927,871.101246176,897.22951922
0.52864441232,873.780494649,899.820531632
0.5306750651,876.457065212,902.410036692
0.532713518115,879.130798496,904.9978947
0.534759801328,881.801534801,907.583965559
0.536813944817,884.469114122,910.168108798
0.538875978774,887.133376168,912.75018359
0.540945933509,889.79416039,915.330048769
0.543023839448,892.451306009,917.907562851
0.545109727132,895.104652032,920.482584054
0.547203627223,897.754037286,923.054970316
0.549305570497,900.399300439,925.624579316
0.551415587851,903.040280029,928.191268494
0.553533710298,905.676814486,930.754895074
0.555659968973,908.30874216,933.315316077
0.557794395129,910.935901348,935.872388351
0.559937020139,913.558130322,938.425968586
0.562087875497,916.175267349,940.975913338
0.564246992817,918.787150729,943.522079047
0.566414403837,921.393618809,946.064322062
0.568590140413,923.994510024,948.602498663
0.570774234527,926.589662911,951.136465078
0.572966718282,929.178916147,953.66607751
0.575167623905,931.762108573,956.191192158
0.577376983745,934.33907922,958.711665236
0.579594830279,936.909667338,961.227353002
0.581821196104,939.473712427,963.738111772
0.584056113947,942.031054263,966.243797953
0.586299616656,944.581532925,968.744268056
0.58855173721,947.124988825,971.239378725
0.590812508711,949.661262737,973.728986759
0.593081964389,952.190195826,976.212949135
0.595360137603,954.711629674,978.69112303
0.597647061839,957.225406313,981.163365847
0.599942770711,959.731368249,983.629535236
0.602247297964,962.229358496,986.089489121
0.604560677471,964.719220601,988.543085719
0.606882943235,967.200798674,990.990183571
0.609214129392,969.67393742,993.430641557
0.611554270207,972.138482162,995.864318927
0.613903400075,974.594278878,998.291075323
0.616261553528,977.041174224,1000.7107708
0.618628765226,979.479015563,1003.12326586
0.621005069964,981.907651,1005.52842147
0.623390502672,984.326929404,1007.92609906
0.625785098411,986.736700444,1010.31616062
0.62818889238,989.13681461,1012.69846863
0.63060191991,991.527123249,1015.07288617
0.633024216471,993.907478592,1017.43927688
0.635455817667,996.27773378,1019.79750502
0.637896759239,998.637742897,1022.14743549
0.640347077065,1000.987361,1024.48893384
0.642806807164,1003.32644413,1026.82186632
0.645275985688,1005.65484937,1029.14609987
0.647754648933,1007.97243487,1031.46150217
0.650242833331,1010.27905983,1033.76794166
0.652740575455,1012.57458458,1036.06528756
0.655247912018,1014.8588706,1038.3534099
0.657764879876,1017.13178053,1040.63217953
0.660291516025,1019.3931782,1042.90146817
0.662827857603,1021.64292868,1045.1611484
0.66537394189,1023.88089827,1047.41109372
0.667929806311,1026.10695456,1049.65117855
0.670495488434,1028.32096645,1051.88127825
0.673071025971,1030.52280418,1054.10126918
0.675656456779,1032.71233932,1056.31102868
0.678251818861,1034.88944486,1058.51043511
0.680857150364,1037.05399519,1060.69936788
0.683472489585,1039.20586612,1062.87770747
0.686097874964,1041.34493497,1065.04533547
0.688733345093,1043.47108051,1067.20213455
0.691378938708,1045.58418304,1069.34798855
0.694034694697,1047.68412441,1071.48278245
0.696700652096,1049.77078803,1073.60640243
0.69937685009,1051.84405889,1075.71873588
0.702063328017,1053.90382362,1077.81967139
0.704760125365,1055.94997047,1079.90909885
0.707467281772,1057.98238937,1081.98690938
0.71018483703,1060.00097192,1084.05299542
0.712912831085,1062.00561144,1086.10725072
0.715651304033,1063.996203,1088.14957038
0.718400296127,1065.97264339,1090.17985085
0.721159847774,1067.93483122,1092.19798996
0.723929999535,1069.88266687,1094.20388696
0.726710792128,1071.81605255,1096.1974425
0.729502266427,1073.73489233,1098.17855871
0.732304463463,1075.63909213,1100.14713915
0.735117424425,1077.52855976,1102.10308888
0.73794119066,1079.40320494,1104.04631447
0.740775803673,1081.2629393,1105.97672401
0.743621305129,1083.10767644,1107.89422714
0.746477736854,1084.93733191,1109.79873505
0.749345140834,1086.75182324,1111.69016053
0.752223559215,1088.55106997,1113.56841795
0.755113034307,1090.33499367,1115.43342332
0.758013608581,1092.10351792,1117.28509429
0.760925324671,1093.85656838,1119.12335014
0.763848225377,1095.59407277,1120.94811185
0.766782353661,1097.31596091,1122.75930208
0.769727752652,1099.0221647,1124.55684519
0.772684465641,1100.71261819,1126.34066728
0.775652536091,1102.38725754,1128.11069617
0.778632007626,1104.04602107,1129.86686146
0.781622924042,1105.68884926,1131.60909451
0.784625329301,1107.31568477,1133.33732847
0.787639267534,1108.92647246,1135.05149829
0.790664783044,1110.52115937,1136.75154074
0.7937019203,1112.09969478,1138.43739441
0.796750723944,1113.66203019,1140.10899977
0.799811238791,1115.20811933,1141.76629912
0.802883509826,1116.73791819,1143.40923665
0.805967582207,1118.25138503,1145.03775841
0.809063501266,1119.74848036,1146.65181239
0.812171312509,1121.22916699,1148.25134847
0.815291061616,1122.69341001,1149.83631844
0.818422794445,1124.14117681,1151.40667606
0.821566557028,1125.5724371,1152.96237701
0.824722395573,1126.98716289,1154.50337894
0.827890356467,1128.38532851,1156.02964148
0.831070486276,1129.76691064,1157.5411262
0.834262831744,1131.13188828,1159.03779671
0.837467439792,1132.48024277,1160.51961859
0.840684357526,1133.81195781,1161.98655942
0.84391363223,1135.12701944,1163.43858883
0.847155311369,1136.42541606,1164.87567844
0.850409442592,1137.70713844,1166.29780193
0.853676073731,1138.97217969,1167.70493501
0.856955252801,1140.22053532,1169.09705544
0.860247028002,1141.45220318,1170.47414302
0.863551447719,1142.66718351,1171.83617965
0.866868560521,1143.86547892,1173.18314927
0.870198415167,1145.04709438,1174.51503788
0.873541060601,1146.21203726,1175.83183361
0.876896545955,1147.36031729,1177.13352662
0.880264920552,1148.49194658,1178.42010919
0.883646233901,1149.6069396,1179.69157569
0.887040535703,1150.70531322,1180.94792259
0.89044787585,1151.78708665,1182.18914844
0.893868304427,1152.85228149,1183.41525392
0.897301871708,1153.90092171,1184.6262418
0.900748628162,1154.93303362,1185.82211698
0.904208624454,1155.94864592,1187.00288644
0.907681911439,1156.94778965,1188.16855929
0.911168540171,1157.93049819,1189.31914676
0.914668561898,1158.89680728,1190.45466219
0.918182028067,1159.84675502,1191.57512103
0.921708990321,1160.7803818,1192.68054084
0.925249500501,1161.69773038,1193.77094132
0.928803610649,1162.59884582,1194.84634426
0.932371373006,1163.48377551,1195.90677357
0.935952840012,1164.35256914,1196.95225528
0.93954806431,1165.20527871,1197.98281752
0.943157098747,1166.04195849,1198.99849054
0.94677999637,1166.86266505,1199.99930667
0.950416810431,1167.66745724,1200.98530037
0.954067594385,1168.45639616,1201.9565082
0.957732401897,1169.22954517,1202.91296879
0.961411286832,1169.98696989,1203.85472289
0.965104303266,1170.72873815,1204.78181332
0.968811505481,1171.45492002,1205.69428499
0.972532947969,1172.16558776,1206.59218489
0.97626868543,1172.86081586,1207.47556208
0.980018772774,1173.54068098,1208.34446769
0.983783265123,1174.20526195,1209.19895489
0.98756221781,1174.85463978,1210.03907895
0.99135568638,1175.48889762,1210.86489715
0.995163726594,1176.10812075,1211.67646883
0.998986394423,1176.71239657,1212.47385535
1.00282374606,1177.30181462,1213.25712011
1.0066758379,1177.87646648,1214.02632853
1.01054272657,1178.43644586,1214.78154802
1.01442446891,1178.9818485,1215.52284801
1.01832112197,1179.5127722,1216.25029993
1.02223274303,1180.02931679,1216.96397718
1.02615938959,1180.53158413,1217.66395513
1.03010111936,1181.01967806,1218.35031114
1.03405799028,1181.49370441,1219.0231245
1.03803006051,1181.95377099,1219.68247646
1.04201738843,1182.39998756,1220.3284502
1.04602003266,1182.83246578,1220.96113082
1.05003805203,1183.25131927,1221.58060534
1.0540715056,1183.65666353,1222.18696268
1.05812045265,1184.04861593,1222.78029365
1.06218495269,1184.42729572,1223.36069094
1.06626506548,1184.79282398,1223.92824911
1.07036085098,1185.14532362,1224.48306456
1.0744723694,1185.48491937,1225.02523554
1.07859968117,1185.81173774,1225.55486215
1.08274284695,1186.12590699,1226.07204628
1.08690192765,1186.42755716,1226.57689163
1.0910769844,1186.71682,1227.06950371
1.09526807857,1186.99382899,1227.54998977
1.09947527175,1187.25871928,1228.01845886
1.1036986258,1187.5116277,1228.47502176
1.10793820278,1187.75269274,1228.919791
1.11219406502,1187.98205452,1229.35288082
1.11646627506,1188.19985477,1229.77440717
1.12075489572,1188.4062368,1230.18448769
1.12505999002,1188.60134552,1230.58324172
1.12938162124,1188.78532735,1230.97079024
1.1337198529,1188.95833029,1231.34725588
1.13807474878,1189.1205038,1231.71276293
1.14244637288,1189.27199888,1232.06743726
1.14683478945,1189.41296796,1232.41140638
1.15124006302,1189.54356493,1232.74479937
1.15566225832,1189.66394513,1233.06774689
1.16010144035,1189.77426527,1233.38038115
1.16455767437,1189.87468347,1233.6828359
1.16903102588,1189.96535921,1233.97524645
1.17352156063,1190.04645332,1234.25774957
1.17802934462,1190.11812796,1234.53048356
1.18255444411,1190.18054657,1234.79358819
1.18709692563,1190.23387389,1235.04720468
1.19165685592,1190.27827593,1235.29147573
1.19623430203,1190.31391992,1235.52654543
1.20082933123,1190.34097433,1235.75255931
1.20544201107,1190.35960883,1235.9696643
1.21007240933,1190.36999426,1236.1780087
1.2147205941,1190.37230262,1236.37774218
1.21938663368,1190.36670706,1236.56901578
1.22407059666,1190.35338184,1236.75198184
1.22877255189,1190.33250233,1236.92679404
1.23349256848,1190.30424497,1237.09360736
1.23823071582,1190.26878726,1237.25257806
1.24298706354,1190.22630774,1237.40386368
1.24776168156,1190.17698597,1237.54762301
1.25255464005,1190.12100251,1237.68401606
1.25736600948,1190.05853892,1237.81320408
1.26219586055,1189.98977768,1237.93534953
1.26704426427,1189.91490225,1238.05061605
1.27191129189,1189.83409699,1238.15916844
1.27679701496,1189.74754717,1238.2611727
1.28170150529,1189.65543896,1238.35679592
1.28662483497,1189.55795938,1238.44620636
1.29156707637,1189.45529631,1238.52957336
1.29652830212,1189.34763844,1238.60706738
1.30150858516,1189.2351753,1238.67885996
1.30650799869,1189.1180972,1238.74512367
1.31152661619,1188.99659523,1238.80603217
1.31656451143,1188.87086123,1238.86176015
1.32162175847,1188.7410878,1238.9124833
1.32669843162,1188.60746826,1238.95837833
1.33179460553,1188.47019662,1238.99962293
1.33691035509,1188.32946761,1239.03639579
1.34204575549,1188.18547663,1239.06887653
1.34720088223,1188.03841971,1239.09724575
1.35237581107,1187.88849358,1239.12168495
1.35757061808,1187.73589554,1239.14237659
1.36278537962,1187.58082354,1239.159504
1.36802017234,1187.42347612,1239.17325142
1.37327507318,1187.2640524,1239.18380397
1.37855015938,1187.10275208,1239.19134764
1.38384550849,1186.93977539,1239.19606925
1.38916119832,1186.77532312,1239.19815649
1.39449730702,1186.60959659,1239.19779787
1.39985391303,1186.44279763,1239.1951827
1.40523109507,1186.27512856,1239.19050111
1.41062893219,1186.1067922,1239.18394401
1.41604750372,1185.93799183,1239.17570311
1.42148688931,1185.76893122,1239.16597086
1.42694716892,1185.59981457,1239.1549405
1.4324284228,1185.43084652,1239.14280598
1.43793073151,1185.26223215,1239.12976201
1.44345417595,1185.09417694,1239.11600402
1.44899883729,1184.9268868,1239.10172816
1.45456479703,1184.76056802,1239.08713126
1.46015213699,1184.59542727,1239.07241087
1.46576093929,1184.43167162,1239.05776522
1.47139128638,1184.26950849,1239.04339321
1.47704326101,1184.10914565,1239.0294944
1.48271694626,1183.95079125,1239.01626903
1.48841242552,1183.79465374,1239.00391797
1.49412978252,1183.64094195,1238.99264275
1.49986910129,1183.489865,1238.9826455
1.50563046618,1183.34163234,1238.97412902
1.5114139619,1183.19645372,1238.96729669
1.51721967343,1183.05453923,1238.96235252
1.52304768613,1182.91609921,1238.95950113
1.52889808566,1182.78134433,1238.95894772
1.534770958,1182.65048552,1238.96089811
1.54066638948,1182.52373403,1238.96555868
1.54658446676,1182.40130133,1238.9731364
1.55252527683,1182.28339922,1238.98383882
1.55848890701,1182.17023973,1238.99787406
1.56447544495,1182.06203517,1239.0154508
1.57048497865,1181.95899811,1239.03677828
1.57651759644,1181.86134137,1239.06206633
1.582573387,1181.76927803,1239.09152528
1.58865243933,1181.68302144,1239.12536607
1.5947548428,1181.60278517,1239.16380014
1.60088068709,1181.52878307,1239.20703951
1.60703006225,1181.46122921,1239.25529672
1.61320305867,1181.40033793,1239.30878488
1.61939976708,1181.34632382,1239.36771761
1.62562027856,1181.29940169,1239.43230908
1.63186468456,1181.25978663,1239.50277402
1.63813307685,1181.22769396,1239.57932768
1.64442554757,1181.20333924,1239.66218583
1.65074218922,1181.18693831,1239.75156482
1.65708309463,1181.17870725,1239.84768151
1.66344835701,1181.17886238,1239.95075331
1.66983806993,1181.18762029,1240.06099816
1.67625232731,1181.20519784,1240.17863456
1.68269122341,1181.23181215,1240.30388155
1.6891548529,1181.26768058,1240.43695872
1.69564331077,1181.31302081,1240.5780862
1.7021566924,1181.36805076,1240.72748468
1.70869509352,1181.43298864,1240.88537542
1.71525861025,1181.50805296,1241.05198023
1.72184733905,1181.59346251,1241.22752148
1.72846137677,1181.68943637,1241.41222212
1.73510082064,1181.79619394,1241.60630568
1.74176576823,1181.91395493,1241.80999626
1.74845631753,1182.04293937,1242.02351855
1.75517256686,1182.1833676,1242.24709785
1.76191461496,1182.33546031,1242.48096005
1.76868256091,1182.49943854,1242.72533163
1.7754765042,1182.67552366,1242.98043972
1.7822965447,1182.8639374,1243.24651204
1.78914278264,1183.0649019,1243.52377697
1.79601531866,1183.27863962,1243.81246351
1.80291425378,1183.50537345,1244.11280131
1.80983968939,1183.74532668,1244.4250207
1.81679172731,1183.99872298,1244.74935265
1.8237704697,1184.26578649,1245.08602883
1.83077601915,1184.54674174,1245.4352816
1.83780847864,1184.84181373,1245.79734401
1.84486795153,1185.15122791,1246.17244982
1.85195454159,1185.47521021,1246.56083354
1.85906835297,1185.81398704,1246.96273038
1.86620949025,1186.16778532,1247.37837634
1.87337805838,1186.53683245,1247.80800815
1.88057416275,1186.92135639,1248.25186333
1.88779790911,1187.32158563,1248.7101802
1.89504940366,1187.73774921,1249.18319788
1.90232875297,1188.17007676,1249.67115629
1.90963606405,1188.61879848,1250.17429623
1.9169714443,1189.08414518,1250.69285931
1.92433500155,1189.56634829,1251.22708802
1.93172684402,1190.06563988,1251.77722575
1.93914708038,1190.58225267,1252.34351678
1.94659581968,1191.11642005,1252.92620631
1.95407317141,1191.66837612,1253.52554047
1.96157924548,1192.23835566,1254.14176636
1.96911415223,1192.82659419,1254.77513205
1.9766780024,1193.43332799,1255.4258866
1.98427090717,1194.05879409,1256.09428009
1.99189297815,1194.7032303,1256.78056362
1.99954432737,1195.36687525,1257.48498936
2.00722506731,1196.04996839,1258.20781055
2.01493531084,1196.75275002,1258.94928153
2.02267517131,1197.47546131,1259.70965776
2.03044476249,1198.21834432,1260.48919583
2.03824419857,1198.981642,1261.2881535
2.04607359419,1199.76559828,1262.10678974
2.05393306444,1200.570458,1262.94536469
2.06182272485,1201.39646701,1263.80413976
2.06974269137,1202.24387215,1264.6833776
2.07769308042,1203.11292129,1265.58334217
2.08567400887,1204.00386336,1266.50429872
2.09368559403,1204.91694836,1267.44651383
2.10172795364,1205.85242738,1268.41025548
2.10980120593,1206.81055265,1269.39579301
2.11790546956,1207.79157755,1270.40339719
2.12604086366,1208.79575662,1271.43334023
2.13420750779,1209.82334563,1272.48589583
2.14240552201,1210.87460156,1273.56133918
2.15063502681,1211.94978266,1274.65994702
2.15889614316,1213.04914845,1275.78199763
2.16718899248,1214.17295978,1276.92777091
2.17551369667,1215.32147881,1278.09754837
2.18387037808,1216.49496911,1279.29161318
2.19225915956,1217.69369561,1280.5102502
2.20068016441,1218.91792468,1281.75374601
2.20913351639,1220.16792414,1283.02238895
2.21761933978,1221.44396331,1284.31646915
2.22613775929,1222.74631301,1285.63627853
2.23468890014,1224.07524561,1286.98211092
2.24327288802,1225.43103506,1288.354262
2.2518898491,1226.8139569,1289.75302939
2.26053991004,1228.22428833,1291.17871267
2.26922319799,1229.6623082,1292.63161342
2.27793984057,1231.12829709,1294.11203527
2.28668996592,1232.62253729,1295.6202839
2.29547370264,1234.14531288,1297.15666712
2.30429117984,1235.6969097,1298.72149489
2.31314252714,1237.27761548,1300.31507936
2.32202787463,1238.88771977,1301.93773489
2.33094735292,1240.52751405,1303.58977814
2.33990109312,1242.19729174,1305.27152807
2.34888922682,1243.89734822,1306.98330598
2.35791188615,1245.62798086,1308.72543559
2.36696920373,1247.38948912,1310.49824304
2.37606131268,1249.1821745,1312.30205695
2.38518834665,1251.00634062,1314.13720847
2.3943504398,1252.86229327,1316.00403133
2.40354772679,1254.75034042,1317.90286184
2.41278034282,1256.67079225,1319.83403901
2.42204842359,1258.62396123,1321.79790453
2.43135210532,1260.61016211,1323.79480285
2.44069152478,1262.62971201,1325.82508122
2.45006681924,1264.68293038,1327.88908973
2.45947812651,1266.77013914,1329.98718137
2.46892558491,1268.89166263,1332.11971208
2.47840933332,1271.04782771,1334.28704078
2.48792951113,1273.23896376,1336.48952945
2.49748625827,1275.46540276,1338.72754317
2.50707971523,1277.72747928,1341.00145015
2.516710023,1280.02553057,1343.31162181
2.52637732315,1282.35989658,1345.65843281
2.53608175776,1284.73091999,1348.04226114
2.54582346949,1287.13894627,1350.46348814
2.55560260152,1289.58432373,1352.92249855
2.5654192976,1292.06740353,1355.4196806
2.57527370201,1294.58853976,1357.95542604
2.58516595961,1297.14808946,1360.5301302
2.59509621579,1299.74641267,1363.14419207
2.60506461652,1302.38387247,1365.79801432
2.61507130832,1305.06083505,1368.49200338
2.62511643827,1307.77766969,1371.22656952
2.63520015404,1310.53474891,1374.00212686
2.64532260382,1313.3324484,1376.81909347
2.65548393642,1316.17114716,1379.67789144
2.66568430119,1319.05122748,1382.57894691
2.67592384806,1321.97307502,1385.52269013
2.68620272754,1324.93707887,1388.50955559
2.69652109071,1327.94363155,1391.53998198
2.70687908925,1330.9931291,1394.61441235
2.7172768754,1334.08597111,1397.73329414
2.72771460199,1337.22256077,1400.89707922
2.73819242245,1340.40330492,1404.106224
2.74871049079,1343.62861409,1407.36118949
2.75926896161,1346.89890258,1410.66244135
2.7698679901,1350.21458846,1414.01044996
2.78050773206,1353.57609366,1417.40569054
2.79118834387,1356.98384401,1420.84864315
2.80190998253,1360.43826928,1424.33979281
2.81267280564,1363.93980325,1427.87962957
2.82347697139,1367.48888372,1431.46864855
2.83432263858,1371.08595262,1435.10735008
2.84520996665,1374.73145602,1438.79623971
2.85613911561,1378.42584419,1442.5358283
2.86711024611,1382.16957167,1446.32663215
2.87812351941,1385.96309729,1450.16917302
2.88917909739,1389.80688425,1454.06397822
2.90027714256,1393.70140017,1458.01158071
2.91141781804,1397.64711713,1462.01251917
2.92260128759,1401.64451173,1466.0673381
2.93382771558,1405.69406515,1470.17658785
2.94509726704,1409.7962632,1474.34082478
2.95641010761,1413.95159638,1478.56061128
2.96776640357,1418.1605599,1482.83651588
2.97916632185,1422.4236538,1487.16911336
2.99061003,1426.74138295,1491.5589848
3.00209769625,1431.11425713,1496.0067177
3.01362948944,1435.54279109,1500.51290602
3.02520557907,1440.02750456,1505.07815034
3.0368261353,1444.56892238,1509.70305791
3.04849132894,1449.16757452,1514.38824274
3.06020133144,1453.8239961,1519.13432572
3.07195631494,1458.53872752,1523.94193467
3.0837564522,1463.31231446,1528.81170449
3.09560191669,1468.14530797,1533.74427722
3.10749288251,1473.03826449,1538.74030216
3.11942952445,1477.99174596,1543.80043593
3.13141201795,1483.00631984,1548.92534262
3.14344053915,1488.08255918,1554.11569386
3.15551526485,1493.22104266,1559.37216894
3.16763637253,1498.42235469,1564.69545489
3.17980404035,1503.68708542,1570.0862466
3.19201844717,1509.01583084,1575.54524692
3.20427977252,1514.40919282,1581.07316678
3.21658819663,1519.86777916,1586.67072527
3.22894390041,1525.39220365,1592.33864978
3.24134706547,1530.98308617,1598.07767608
3.25379787414,1536.64105268,1603.88854846
3.26629650941,1542.36673533,1609.7720198
3.27884315501,1548.16077252,1615.72885175
3.29143799535,1554.02380892,1621.75981476
3.30408121555,1559.95649557,1627.86568828
3.31677300147,1565.95948992,1634.0472608
3.32951353964,1572.03345589,1640.30533004
3.34230301735,1578.17906393,1646.64070299
3.35514162257,1584.3969911,1653.0541961
3.36802954403,1590.68792107,1659.54663538
3.38096697115,1597.05254427,1666.11885649
3.3939540941,1603.49155787,1672.77170491
3.40699110377,1610.00566587,1679.50603603
3.42007819179,1616.59557915,1686.32271531
3.43321555053,1623.26201557,1693.22261836
3.44640337308,1630.00569996,1700.20663111
3.45964185329,1636.82736423,1707.27564994
3.47293118575,1643.7277474,1714.43058177
3.48627156579,1650.7075957,1721.67234424
3.4996631895,1657.76766256,1729.0018658
3.51310625373,1664.90870874,1736.42008589
3.52660095605,1672.13150233,1743.92795503
3.54014749484,1679.43681884,1751.52643499
3.5537460692,1686.82544125,1759.21649893
3.56739687902,1694.29816007,1766.99913151
3.58110012495,1701.85577338,1774.87532905
3.5948560084,1709.49908691,1782.84609967
3.60866473158,1717.22891408,1790.91246344
3.62252649744,1725.04607604,1799.07545251
3.63644150975,1732.95140177,1807.33611128
3.65040997303,1740.94572809,1815.69549651
3.6644320926,1749.02989975,1824.15467751
3.67850807457,1757.20476944,1832.71473624
3.69263812584,1765.47119788,1841.37676753
3.7068224541,1773.83005385,1850.14187916
3.72106126784,1782.28221428,1859.01119205
3.73535477635,1790.82856424,1867.98584043
3.74970318973,1799.46999703,1877.06697195
3.76410671889,1808.20741422,1886.2557479
3.77856557554,1817.04172572,1895.55334328
3.79307997219,1825.97384978,1904.96094706
3.80765012221,1835.00471308,1914.47976227
3.82227623974,1844.13525077,1924.11100619
3.83695853977,1853.36640648,1933.8559105
3.85169723812,1862.69913243,1943.71572146
3.86649255142,1872.1343894,1953.69170007
3.88134469714,1881.67314682,1963.78512223
3.8962538936,1891.31638282,1973.99727892
3.91122035994,1901.06508422,1984.32947635
3.92624431614,1910.92024661,1994.78303616
3.94132598304,1920.88287438,2005.35929557
3.95646558232,1930.95398076,2016.05960755
3.97166333652,1941.13458785,2026.885341
3.98691946901,1951.42572664,2037.83788095
4.00223420405,1961.82843706,2048.91862869
4.01760776674,1972.34376804,2060.12900198
4.03304038305,1982.97277748,2071.47043522
4.04853227982,1993.71653232,2082.94437961
4.06408368477,2004.57610855,2094.55230337
4.07969482648,2015.55259124,2106.2956919
4.09536593441,2026.64707459,2118.17604795
4.1110972389,2037.86066191,2130.19489183
4.12688897119,2049.19446565,2142.35376155
4.1427413634,2060.64960746,2154.65421308
4.15865464853,2072.22721814,2167.09782046
4.1746290605,2083.92843772,2179.68617602
4.19066483409,2095.75441544,2192.42089059
4.20676220502,2107.70630973,2205.30359363
4.2229214099,2119.78528831,2218.33593349
4.23914268625,2131.99252811,2231.51957755
4.25542627249,2144.32921531,2244.85621241
4.27177240798,2156.79654533,2258.34754413
4.28818133299,2169.39572287,2271.99529837
4.3046532887,2182.12796184,2285.80122061
4.32118851723,2194.99448542,2299.76707632
4.33778726162,2207.99652602,2313.8946512
4.35444976586,2221.13532527,2328.18575133
4.37117627487,2234.41213401,2342.64220338
4.38796703449,2247.82821229,2357.2658548
4.40482229154,2261.38482933,2372.05857404
4.42174229377,2275.08326353,2387.02225071
4.43872728987,2288.9248024,2402.15879581
4.4557775295,2302.91074257,2417.4701419
4.47289326329,2317.04238976,2432.95824331
4.4900747428,2331.32105873,2448.62507634
4.50732222059,2345.74807325,2464.47263945
4.52463595017,2360.32476607,2480.50295346
4.54201618602,2375.05247884,2496.71806174
4.55946318363,2389.93256213,2513.12003042
4.57697719943,2404.96637532,2529.71094857
4.59455849086,2420.15528659,2546.49292843
4.61220731633,2435.50067281,2563.46810555
4.62992393528,2451.00391953,2580.63863903
4.6477086081,2466.66642092,2598.00671171
4.6655615962,2482.48957962,2615.57453035
4.68348316201,2498.47480679,2633.34432583
4.70147356895,2514.62352192,2651.31835336
4.71953308146,2530.93715281,2669.49889263
4.73766196497,2547.41713548,2687.88824806
4.75586048597,2564.06491406,2706.48874892
4.77412891196,2580.88194072,2725.3027496
4.79246751144,2597.86967555,2744.33262973
4.81087655398,2615.02958646,2763.58079441
4.82935631017,2632.36314908,2783.04967437
4.84790705163,2649.87184665,2802.74172617
4.86652905104,2667.55716989,2822.65943237
4.88522258211,2685.42061689,2842.80530174
4.90398791961,2703.46369294,2863.1818694
4.92282533938,2721.68791048,2883.79169703
4.9417351183,2740.09478888,2904.63737301
4.96071753431,2758.68585433,2925.72151264
4.97977286643,2777.4626397,2947.04675827
4.99890139476,2796.42668437,2968.6157795
5.01810340045,2815.57953406,2990.43127333
5.03737916575,2834.92274069,3012.49596432
5.056728974,2854.45786218,3034.81260476
5.0761531096,2874.1864623,3057.38397484
5.09565185806,2894.11011046,3080.21288277
5.115225506,2914.23038154,3103.30216496
5.13487434112,2934.54885566,3126.65468619
5.15459865224,2955.06711803,3150.27333969
5.17439872926,2975.78675869,3174.16104735
5.19427486324,2996.70937233,3198.32075981
5.21422734632,3017.83655803,3222.75545662
5.23425647178,3039.16991907,3247.46814638
5.25436253401,3060.71106267,3272.46186682
5.27454582857,3082.46159977,3297.73968498
5.2948066521,3104.42314473,3323.30469728
5.31514530243,3126.59731514,3349.16002966
5.33556207849,3148.9857315,3375.30883767
5.3560572804,3171.59001698,3401.75430659
5.3766312094,3194.41179714,3428.49965151
5.39728416791,3217.45269962,3455.54811744
5.4180164595,3240.71435388,3482.90297936
5.43882838889,3264.19839087,3510.56754237
5.45972026202,3287.90644274,3538.54514167
5.48069238594,3311.84014252,3566.8391427
5.50174506894,3336.00112379,3595.45294118
5.52287862045,3360.39102033,3624.38996316
5.54409335112,3385.01146584,3653.65366505
5.56538957276,3409.86409354,3683.24753371
5.58676759842,3434.9505358,3713.17508644
5.60822774231,3460.27242384,3743.43987099
5.62977031987,3485.83138729,3774.04546565
5.65139564776,3511.62905388,3804.99547918
5.67310404383,3537.66704896,3836.29355087
5.69489582717,3563.9469952,3867.94335048
5.7167713181,3590.47051211,3899.94857828
5.73873083814,3617.23921567,3932.31296497
5.76077471009,3644.25471787,3965.04027168
5.78290325795,3671.51862634,3998.13428993
5.80511680699,3699.03254383,4031.59884153
5.82741568372,3726.79806782,4065.43777858
5.8498002159,3754.81679005,4099.65498335
5.87227073256,3783.09029603,4134.25436821
5.89482756397,3811.62016462,4169.23987551
5.91747104171,3840.40796747,4204.61547753
5.9402014986,3869.4552686,4240.38517629
5.96301926874,3898.76362385,4276.55300348
5.98592468753,3928.33458041,4313.12302027
6.00891809165,3958.16967626,4350.09931719
6.03199981907,3988.27043968,4387.48601393
6.05517020907,4018.6383887,4425.2872592
